image_path,class,Non_Demented,Very_Mild_Demented,Mild_Demented,Moderate_Demented,Max_Confidence,Max_Confidence_Class
Benchmark\Moderate_Demented\augmented_238_moderate_23.jpg,Moderate_Demented,5.959444024483673e-05,6.147972453618422e-05,8.210451778722927e-05,0.9997968077659607,0.9997968077659607,Moderate_Demented
Benchmark\Moderate_Demented\augmented_179_moderate_38.jpg,Moderate_Demented,8.062263077590615e-05,6.166984530864283e-05,5.9445017541293055e-05,0.9997983574867249,0.9997983574867249,Moderate_Demented
Benchmark\Mild_Demented\mild_78.jpg,Mild_Demented,0.00033196210279129446,0.00027684596716426313,0.9985645413398743,0.0008265622309409082,0.9985645413398743,Mild_Demented
Benchmark\Very_Mild_Demented\augmented_166_verymild_1284.jpg,Very_Mild_Demented,0.00023743884230498224,0.997076153755188,0.0025890329852700233,9.73673231783323e-05,0.997076153755188,Very_Mild_Demented
Benchmark\Very_Mild_Demented\augmented_105_verymild_2100.jpg,Very_Mild_Demented,0.00016936527390498668,0.99408358335495,0.005647496320307255,9.960050374502316e-05,0.99408358335495,Very_Mild_Demented
Benchmark\Very_Mild_Demented\augmented_37_verymild_257.jpg,Very_Mild_Demented,0.00016634078929200768,0.9986156225204468,0.001067732460796833,0.00015031450311653316,0.9986156225204468,Very_Mild_Demented
Benchmark\Mild_Demented\augmented_121_mild_591.jpg,Mild_Demented,0.0003036658454220742,0.9736114740371704,0.025980742648243904,0.0001041794748743996,0.9736114740371704,Very_Mild_Demented
Benchmark\Very_Mild_Demented\augmented_85_verymild_1348.jpg,Very_Mild_Demented,0.0002710875996854156,0.9985565543174744,0.0010715005919337273,0.00010083913366543129,0.9985565543174744,Very_Mild_Demented
Benchmark\Moderate_Demented\augmented_50_moderate_22.jpg,Moderate_Demented,6.407300679711625e-05,5.4973261285340413e-05,0.00010630524047883227,0.9997746348381042,0.9997746348381042,Moderate_Demented
Benchmark\Non_Demented\non_2247.jpg,Non_Demented,0.9992320537567139,0.00029099101084284484,0.0002213521220255643,0.000255563179962337,0.9992320537567139,Non_Demented
Benchmark\Moderate_Demented\augmented_85_moderate_12.jpg,Moderate_Demented,7.442353671649471e-05,8.783799421507865e-05,6.389027112163603e-05,0.9997739195823669,0.9997739195823669,Moderate_Demented
Benchmark\Very_Mild_Demented\augmented_207_verymild_1653.jpg,Very_Mild_Demented,0.00018654746236279607,0.9991206526756287,0.0005273095448501408,0.00016543194942642003,0.9991206526756287,Very_Mild_Demented
Benchmark\Non_Demented\non_569.jpg,Non_Demented,0.9991341233253479,0.0005028378218412399,0.00025673408526927233,0.000106258004962001,0.9991341233253479,Non_Demented
Benchmark\Mild_Demented\augmented_216_mild_326.jpg,Mild_Demented,0.00023834934108890593,0.00033596716821193695,0.999303936958313,0.00012178744509583339,0.999303936958313,Mild_Demented
Benchmark\Moderate_Demented\augmented_223_moderate_42.jpg,Moderate_Demented,7.852636190364137e-05,6.274558836594224e-05,6.305421266006306e-05,0.9997957348823547,0.9997957348823547,Moderate_Demented
Benchmark\Moderate_Demented\augmented_162_moderate_25.jpg,Moderate_Demented,5.113724910188466e-05,5.451189281302504e-05,0.00011347317922627553,0.9997809529304504,0.9997809529304504,Moderate_Demented
Benchmark\Non_Demented\non_571.jpg,Non_Demented,0.9952585101127625,0.004326379392296076,0.0003154180012643337,9.972212865250185e-05,0.9952585101127625,Non_Demented
Benchmark\Non_Demented\non_1253.jpg,Non_Demented,0.9993343949317932,0.00036343152169138193,0.00015489007637370378,0.000147248589200899,0.9993343949317932,Non_Demented
Benchmark\Mild_Demented\mild_253.jpg,Mild_Demented,0.00017773901345208287,0.0006501116440631449,0.9990672469139099,0.00010493384615983814,0.9990672469139099,Mild_Demented
Benchmark\Moderate_Demented\augmented_35_moderate_14.jpg,Moderate_Demented,7.331040978897363e-05,6.246214616112411e-05,8.430688467342407e-05,0.999779999256134,0.999779999256134,Moderate_Demented
Benchmark\Mild_Demented\mild_113.jpg,Mild_Demented,0.0001742704916978255,0.0005315322196111083,0.9990215301513672,0.0002727098180912435,0.9990215301513672,Mild_Demented
Benchmark\Moderate_Demented\augmented_94_moderate_38.jpg,Moderate_Demented,8.007460564840585e-05,8.539356349501759e-05,5.62291061214637e-05,0.9997783303260803,0.9997783303260803,Moderate_Demented
Benchmark\Mild_Demented\augmented_258_mild_529.jpg,Mild_Demented,0.0003921195166185498,0.9950006604194641,0.004532298073172569,7.488600385840982e-05,0.9950006604194641,Very_Mild_Demented
Benchmark\Very_Mild_Demented\augmented_195_verymild_2183.jpg,Very_Mild_Demented,0.00023283183691091835,0.9991175532341003,0.0004928246489726007,0.00015684496611356735,0.9991175532341003,Very_Mild_Demented
Benchmark\Very_Mild_Demented\verymild_291.jpg,Very_Mild_Demented,0.00033397937659174204,0.9991853833198547,0.00033005629666149616,0.00015060105943121016,0.9991853833198547,Very_Mild_Demented
Benchmark\Non_Demented\non_986.jpg,Non_Demented,0.998728334903717,0.000958783202804625,0.0002260445326101035,8.681661711307243e-05,0.998728334903717,Non_Demented
Benchmark\Non_Demented\non_174.jpg,Non_Demented,0.9986740350723267,0.001049607410095632,0.00014410255244001746,0.00013234280049800873,0.9986740350723267,Non_Demented
Benchmark\Moderate_Demented\augmented_190_moderate_30.jpg,Moderate_Demented,7.295623072423041e-05,6.089394082664512e-05,6.623093213420361e-05,0.999799907207489,0.999799907207489,Moderate_Demented
Benchmark\Non_Demented\non_437.jpg,Non_Demented,0.997532844543457,0.00021335462224669755,0.0015581389889121056,0.0006956503493711352,0.997532844543457,Non_Demented
Benchmark\Mild_Demented\mild_56.jpg,Mild_Demented,0.0005090956692583859,0.0002642631297931075,0.9990431666374207,0.0001834595313994214,0.9990431666374207,Mild_Demented
Benchmark\Mild_Demented\augmented_21_mild_530.jpg,Mild_Demented,0.00014402584929484874,0.00027894164668396115,0.9993234872817993,0.0002535163366701454,0.9993234872817993,Mild_Demented
Benchmark\Non_Demented\non_1310.jpg,Non_Demented,0.9992019534111023,0.0004822394112125039,0.00017777178436517715,0.00013795758422929794,0.9992019534111023,Non_Demented
Benchmark\Moderate_Demented\augmented_41_moderate_38.jpg,Moderate_Demented,7.66427765483968e-05,0.000101757854281459,6.148033571662381e-05,0.999760091304779,0.999760091304779,Moderate_Demented
Benchmark\Very_Mild_Demented\augmented_131_verymild_1707.jpg,Very_Mild_Demented,0.00023876562772784382,0.9984245300292969,0.0012213700683787465,0.00011529491166584194,0.9984245300292969,Very_Mild_Demented
Benchmark\Mild_Demented\augmented_238_mild_737.jpg,Mild_Demented,0.00015516871644649655,0.0006006027106195688,0.9991243481636047,0.00011981649731751531,0.9991243481636047,Mild_Demented
Benchmark\Non_Demented\non_482.jpg,Non_Demented,0.9992567896842957,0.0002102812723023817,0.0003286090213805437,0.0002043704007519409,0.9992567896842957,Non_Demented
Benchmark\Non_Demented\non_618.jpg,Non_Demented,0.9993500113487244,0.0002823209506459534,0.00019906579109374434,0.00016859760216902941,0.9993500113487244,Non_Demented
Benchmark\Moderate_Demented\augmented_118_moderate_24.jpg,Moderate_Demented,5.35090766788926e-05,6.909054354764521e-05,0.00013696769019588828,0.9997404217720032,0.9997404217720032,Moderate_Demented
Benchmark\Mild_Demented\augmented_204_mild_165.jpg,Mild_Demented,0.00017517642118036747,0.0005116886459290981,0.9991329312324524,0.00018019361596088856,0.9991329312324524,Mild_Demented
Benchmark\Very_Mild_Demented\verymild_1974.jpg,Very_Mild_Demented,0.00045839312952011824,0.9990542531013489,0.0002881879627238959,0.0001991198369069025,0.9990542531013489,Very_Mild_Demented
Benchmark\Very_Mild_Demented\verymild_1573.jpg,Very_Mild_Demented,0.00037739527761004865,0.9991806149482727,0.0002776999899651855,0.000164263547048904,0.9991806149482727,Very_Mild_Demented
Benchmark\Very_Mild_Demented\verymild_713.jpg,Very_Mild_Demented,0.0003139889449812472,0.9991866946220398,0.0003329024475533515,0.00016645558935124427,0.9991866946220398,Very_Mild_Demented
Benchmark\Very_Mild_Demented\verymild_1719.jpg,Very_Mild_Demented,0.00031297444365918636,0.9991976618766785,0.0003280669916421175,0.00016128976130858064,0.9991976618766785,Very_Mild_Demented
Benchmark\Mild_Demented\mild_673.jpg,Mild_Demented,0.0003131039848085493,0.00027138038421981037,0.9992738366127014,0.00014180225844029337,0.9992738366127014,Mild_Demented
Benchmark\Mild_Demented\augmented_249_mild_589.jpg,Mild_Demented,0.00011885537242051214,0.0008372889715246856,0.9989288449287415,0.00011506406735861674,0.9989288449287415,Mild_Demented
Benchmark\Non_Demented\non_2949.jpg,Non_Demented,0.9990847110748291,0.0002584379690233618,0.0003068748628720641,0.00034996445174328983,0.9990847110748291,Non_Demented
Benchmark\Very_Mild_Demented\augmented_35_verymild_142.jpg,Very_Mild_Demented,0.00021725035912822932,0.9987881779670715,0.0005313946749083698,0.00046314220526255667,0.9987881779670715,Very_Mild_Demented
Benchmark\Very_Mild_Demented\augmented_68_verymild_1578.jpg,Very_Mild_Demented,0.0002452762273605913,0.9991687536239624,0.00038687072810716927,0.00019908093963749707,0.9991687536239624,Very_Mild_Demented
Benchmark\Mild_Demented\augmented_66_mild_3.jpg,Mild_Demented,0.00015944437473081052,0.0006557609303854406,0.9990200996398926,0.00016467410023324192,0.9990200996398926,Mild_Demented
Benchmark\Moderate_Demented\augmented_238_moderate_58.jpg,Moderate_Demented,8.214857371058315e-05,0.00012965004134457558,5.481948392116465e-05,0.9997333884239197,0.9997333884239197,Moderate_Demented
Benchmark\Moderate_Demented\augmented_176_moderate_53.jpg,Moderate_Demented,7.111475133569911e-05,6.564569048350677e-05,6.130825204309076e-05,0.9998019337654114,0.9998019337654114,Moderate_Demented
Benchmark\Very_Mild_Demented\verymild_824.jpg,Very_Mild_Demented,0.00035758785088546574,0.9991002082824707,0.0004281758447177708,0.00011410015576984733,0.9991002082824707,Very_Mild_Demented
Benchmark\Mild_Demented\augmented_129_mild_154.jpg,Mild_Demented,0.0002690971305128187,0.9827908277511597,0.005689665209501982,0.011250421404838562,0.9827908277511597,Very_Mild_Demented
Benchmark\Non_Demented\non_3053.jpg,Non_Demented,0.9993139505386353,0.00027246749959886074,0.00022816720593255013,0.00018539938901085407,0.9993139505386353,Non_Demented
Benchmark\Very_Mild_Demented\verymild_2024.jpg,Very_Mild_Demented,0.0003673691244330257,0.9991687536239624,0.000308253220282495,0.00015567438094876707,0.9991687536239624,Very_Mild_Demented
Benchmark\Non_Demented\non_1299.jpg,Non_Demented,0.9993391633033752,0.0003054669068660587,0.0001868813851615414,0.00016851667896844447,0.9993391633033752,Non_Demented
Benchmark\Non_Demented\non_3118.jpg,Non_Demented,0.9993273019790649,0.0002881419495679438,0.0002164122270187363,0.00016813408001326025,0.9993273019790649,Non_Demented
Benchmark\Very_Mild_Demented\verymild_119.jpg,Very_Mild_Demented,0.00047555993660353124,0.9991254210472107,0.00028151419246569276,0.00011752280261134729,0.9991254210472107,Very_Mild_Demented
Benchmark\Mild_Demented\augmented_66_mild_757.jpg,Mild_Demented,0.0001551560271764174,0.0004571802855934948,0.9992819428443909,0.00010576837667031214,0.9992819428443909,Mild_Demented
Benchmark\Moderate_Demented\augmented_93_moderate_32.jpg,Moderate_Demented,6.946288340259343e-05,7.893727160990238e-05,6.960929749766365e-05,0.9997820258140564,0.9997820258140564,Moderate_Demented
Benchmark\Very_Mild_Demented\augmented_146_verymild_1944.jpg,Very_Mild_Demented,0.0002766721590887755,0.99918133020401,0.0003464515903033316,0.0001955600455403328,0.99918133020401,Very_Mild_Demented
Benchmark\Mild_Demented\augmented_168_mild_312.jpg,Mild_Demented,0.00018867004837375134,0.0003082797338720411,0.9993481040000916,0.0001548133441247046,0.9993481040000916,Mild_Demented
Benchmark\Non_Demented\non_2577.jpg,Non_Demented,0.999159574508667,0.0005066616577096283,0.00015272748714778572,0.00018101828754879534,0.999159574508667,Non_Demented
Benchmark\Mild_Demented\augmented_50_mild_475.jpg,Mild_Demented,0.00018894733511842787,0.0002827592834364623,0.9993546605110168,0.00017364828090649098,0.9993546605110168,Mild_Demented
Benchmark\Very_Mild_Demented\verymild_494.jpg,Very_Mild_Demented,0.0006710988818667829,0.9986974596977234,0.0005687826196663082,6.272772588999942e-05,0.9986974596977234,Very_Mild_Demented
Benchmark\Non_Demented\non_818.jpg,Non_Demented,0.9991395473480225,0.00042901060078293085,0.0002967622713185847,0.00013460632180795074,0.9991395473480225,Non_Demented
Benchmark\Moderate_Demented\augmented_31_moderate_42.jpg,Moderate_Demented,7.768059003865346e-05,9.16349163162522e-05,4.918002014164813e-05,0.9997814297676086,0.9997814297676086,Moderate_Demented
Benchmark\Moderate_Demented\augmented_140_moderate_51.jpg,Moderate_Demented,7.737549458397552e-05,5.2922383474651724e-05,0.00012975640129297972,0.999739944934845,0.999739944934845,Moderate_Demented
Benchmark\Very_Mild_Demented\augmented_63_verymild_273.jpg,Very_Mild_Demented,0.0014573766384273767,0.9855055212974548,0.012999012134969234,3.810347698163241e-05,0.9855055212974548,Very_Mild_Demented
Benchmark\Very_Mild_Demented\verymild_781.jpg,Very_Mild_Demented,0.00038025854155421257,0.9990052580833435,0.0004748775972984731,0.00013963872333988547,0.9990052580833435,Very_Mild_Demented
Benchmark\Very_Mild_Demented\augmented_140_verymild_1934.jpg,Very_Mild_Demented,0.0001895165623864159,0.9985041618347168,0.001074083847925067,0.00023221517039928585,0.9985041618347168,Very_Mild_Demented
Benchmark\Very_Mild_Demented\verymild_2052.jpg,Very_Mild_Demented,0.00040225565317086875,0.9990806579589844,0.0002660122117958963,0.0002510900085326284,0.9990806579589844,Very_Mild_Demented
Benchmark\Mild_Demented\augmented_55_mild_707.jpg,Mild_Demented,0.00025301193818449974,0.0005346142570488155,0.9990954399108887,0.00011699771857820451,0.9990954399108887,Mild_Demented
Benchmark\Moderate_Demented\augmented_78_moderate_35.jpg,Moderate_Demented,7.424389332300052e-05,6.559140456374735e-05,7.102370000211522e-05,0.9997891783714294,0.9997891783714294,Moderate_Demented
Benchmark\Moderate_Demented\augmented_41_moderate_49.jpg,Moderate_Demented,9.886796033242717e-05,5.318613693816587e-05,9.471729572396725e-05,0.9997531771659851,0.9997531771659851,Moderate_Demented
Benchmark\Moderate_Demented\augmented_140_moderate_34.jpg,Moderate_Demented,6.558987661264837e-05,8.5554136603605e-05,7.068256672937423e-05,0.9997782111167908,0.9997782111167908,Moderate_Demented
Benchmark\Very_Mild_Demented\verymild_667.jpg,Very_Mild_Demented,0.0003222139202989638,0.9991389513015747,0.0004273846570868045,0.00011136997636640444,0.9991389513015747,Very_Mild_Demented
Benchmark\Moderate_Demented\augmented_247_moderate_34.jpg,Moderate_Demented,5.83148721489124e-05,6.317174120340496e-05,7.462099893018603e-05,0.9998039603233337,0.9998039603233337,Moderate_Demented
Benchmark\Very_Mild_Demented\verymild_2210.jpg,Very_Mild_Demented,0.0003253444447182119,0.9991461038589478,0.0003955733554903418,0.00013298139674589038,0.9991461038589478,Very_Mild_Demented
Benchmark\Moderate_Demented\augmented_116_moderate_34.jpg,Moderate_Demented,5.6705957831582054e-05,0.00011048671876778826,7.06738792359829e-05,0.9997621178627014,0.9997621178627014,Moderate_Demented
Benchmark\Mild_Demented\augmented_103_mild_389.jpg,Mild_Demented,0.00015865884779486805,0.00041774954297579825,0.9992938041687012,0.00012975552817806602,0.9992938041687012,Mild_Demented
Benchmark\Non_Demented\non_771.jpg,Non_Demented,0.9955219030380249,0.004061406943947077,0.0002638545702211559,0.00015279020590241998,0.9955219030380249,Non_Demented
Benchmark\Mild_Demented\augmented_114_mild_403.jpg,Mild_Demented,0.00017343711806461215,0.0003144766087643802,0.9992984533309937,0.00021359245874918997,0.9992984533309937,Mild_Demented
Benchmark\Moderate_Demented\augmented_167_moderate_40.jpg,Moderate_Demented,7.668767648283392e-05,9.278130164602771e-05,5.133118975209072e-05,0.9997792840003967,0.9997792840003967,Moderate_Demented
Benchmark\Non_Demented\non_2557.jpg,Non_Demented,0.9991266131401062,0.0005303479847498238,0.00020398512424435467,0.0001389843091601506,0.9991266131401062,Non_Demented
Benchmark\Very_Mild_Demented\verymild_1171.jpg,Very_Mild_Demented,0.0004102665407117456,0.9990655779838562,0.0003436289553064853,0.000180539587745443,0.9990655779838562,Very_Mild_Demented
Benchmark\Very_Mild_Demented\augmented_6_verymild_173.jpg,Very_Mild_Demented,0.00031611829763278365,0.9992000460624695,0.00035952607868239284,0.000124327780213207,0.9992000460624695,Very_Mild_Demented
Benchmark\Non_Demented\non_772.jpg,Non_Demented,0.9990988969802856,0.0004535765910986811,0.000295135541819036,0.0001525070401839912,0.9990988969802856,Non_Demented
Benchmark\Moderate_Demented\augmented_175_moderate_16.jpg,Moderate_Demented,7.460079359589145e-05,5.533402145374566e-05,0.00010907980322372168,0.9997610449790955,0.9997610449790955,Moderate_Demented
Benchmark\Very_Mild_Demented\verymild_948.jpg,Very_Mild_Demented,0.000362363934982568,0.9991025924682617,0.0004047538386657834,0.00013030976697336882,0.9991025924682617,Very_Mild_Demented
Benchmark\Mild_Demented\augmented_93_mild_117.jpg,Mild_Demented,0.00017651509551797062,0.0004992199246771634,0.9992039799690247,0.00012035377585561946,0.9992039799690247,Mild_Demented
Benchmark\Non_Demented\non_1609.jpg,Non_Demented,0.9986224174499512,0.0005939370603300631,0.0005506163579411805,0.00023305493232328445,0.9986224174499512,Non_Demented
Benchmark\Moderate_Demented\augmented_216_moderate_55.jpg,Moderate_Demented,5.244406929705292e-05,6.047984061297029e-05,0.00019793260435108095,0.9996892213821411,0.9996892213821411,Moderate_Demented
Benchmark\Moderate_Demented\augmented_155_moderate_28.jpg,Moderate_Demented,6.743191624991596e-05,5.776675243396312e-05,7.986535638337955e-05,0.9997949004173279,0.9997949004173279,Moderate_Demented
Benchmark\Non_Demented\non_20.jpg,Non_Demented,0.9993151426315308,0.0003532292612362653,0.00016721752763260156,0.00016446907829958946,0.9993151426315308,Non_Demented
Benchmark\Moderate_Demented\augmented_44_moderate_13.jpg,Moderate_Demented,6.659812788711861e-05,5.8022531447932124e-05,8.6544307123404e-05,0.9997888207435608,0.9997888207435608,Moderate_Demented
Benchmark\Mild_Demented\augmented_2_mild_597.jpg,Mild_Demented,0.00025498407194390893,0.0002511523198336363,0.99931800365448,0.00017590553034096956,0.99931800365448,Mild_Demented
Benchmark\Mild_Demented\augmented_198_mild_723.jpg,Mild_Demented,0.00015762979455757886,0.0004194539214950055,0.9992840886116028,0.0001389294775435701,0.9992840886116028,Mild_Demented
Benchmark\Non_Demented\non_2995.jpg,Non_Demented,0.9991428852081299,0.00035065566771663725,0.0003120007168035954,0.00019448349485173821,0.9991428852081299,Non_Demented
Benchmark\Very_Mild_Demented\augmented_234_verymild_1450.jpg,Very_Mild_Demented,0.0002342601801501587,0.9991623163223267,0.00048337277257815003,0.00012012218940071762,0.9991623163223267,Very_Mild_Demented
Benchmark\Mild_Demented\mild_236.jpg,Mild_Demented,0.00015935578267090023,0.0011558401165530086,0.998572587966919,0.00011212571553187445,0.998572587966919,Mild_Demented
Benchmark\Mild_Demented\augmented_104_mild_765.jpg,Mild_Demented,0.00017236231360584497,0.0003035245172213763,0.9993525147438049,0.00017150459461845458,0.9993525147438049,Mild_Demented
Benchmark\Moderate_Demented\augmented_227_moderate.jpg,Moderate_Demented,6.154946458991617e-05,5.780691935797222e-05,9.64352730079554e-05,0.9997842907905579,0.9997842907905579,Moderate_Demented
Benchmark\Moderate_Demented\augmented_115_moderate_45.jpg,Moderate_Demented,6.305601709755138e-05,7.129180448828265e-05,8.611990051576868e-05,0.9997795224189758,0.9997795224189758,Moderate_Demented
Benchmark\Mild_Demented\augmented_193_mild_11.jpg,Mild_Demented,0.0001253509399248287,0.00041214347584173083,0.9992944002151489,0.00016803413745947182,0.9992944002151489,Mild_Demented
Benchmark\Moderate_Demented\augmented_16_moderate_18.jpg,Moderate_Demented,8.672721742186695e-05,5.968877303530462e-05,0.00010012694838223979,0.9997534155845642,0.9997534155845642,Moderate_Demented
Benchmark\Mild_Demented\augmented_46_mild_457.jpg,Mild_Demented,0.00018462385924067348,0.00026715683634392917,0.9993582367897034,0.0001899088965728879,0.9993582367897034,Mild_Demented
Benchmark\Very_Mild_Demented\verymild_2195.jpg,Very_Mild_Demented,0.0007331796223297715,0.9988269209861755,0.0003133420250378549,0.00012654006422962993,0.9988269209861755,Very_Mild_Demented
Benchmark\Non_Demented\non_1968.jpg,Non_Demented,0.9993261098861694,0.00026628750492818654,0.00021292315796017647,0.0001946789416251704,0.9993261098861694,Non_Demented
Benchmark\Very_Mild_Demented\verymild_1716.jpg,Very_Mild_Demented,0.00043548032408580184,0.9990405440330505,0.0003757406084332615,0.0001482389197917655,0.9990405440330505,Very_Mild_Demented
Benchmark\Mild_Demented\augmented_179_mild_714.jpg,Mild_Demented,0.00022740544227417558,0.0003158925683237612,0.9992514252662659,0.0002052022609859705,0.9992514252662659,Mild_Demented
Benchmark\Mild_Demented\augmented_25_mild_527.jpg,Mild_Demented,0.0002522199647501111,0.0003110184916295111,0.9992827773094177,0.00015403362340293825,0.9992827773094177,Mild_Demented
Benchmark\Mild_Demented\mild_312.jpg,Mild_Demented,0.00018380024994257838,0.0008733721915632486,0.9988417029380798,0.0001010932755889371,0.9988417029380798,Mild_Demented
Benchmark\Mild_Demented\augmented_197_mild.jpg,Mild_Demented,0.0001309399085585028,0.002295376267284155,0.9974673986434937,0.00010629300959408283,0.9974673986434937,Mild_Demented
Benchmark\Non_Demented\non_700.jpg,Non_Demented,0.9992455244064331,0.0004472605069167912,0.00018587744852993637,0.0001213580762851052,0.9992455244064331,Non_Demented
Benchmark\Non_Demented\non_3186.jpg,Non_Demented,0.9993287324905396,0.0002183954493375495,0.00022975691535975784,0.0002231664111604914,0.9993287324905396,Non_Demented
Benchmark\Very_Mild_Demented\verymild_1661.jpg,Very_Mild_Demented,0.0003026349295396358,0.9986068606376648,0.0008668528171256185,0.00022364157484844327,0.9986068606376648,Very_Mild_Demented
Benchmark\Non_Demented\non_2029.jpg,Non_Demented,0.9992551207542419,0.00018527112843003124,0.00029846327379345894,0.00026117253582924604,0.9992551207542419,Non_Demented
Benchmark\Non_Demented\non_2295.jpg,Non_Demented,0.9992648959159851,0.0003675372863654047,0.00019367208005860448,0.00017394560563843697,0.9992648959159851,Non_Demented
Benchmark\Non_Demented\non_2820.jpg,Non_Demented,0.9993020296096802,0.0004117997013963759,0.00014217430725693703,0.0001439188199583441,0.9993020296096802,Non_Demented
Benchmark\Non_Demented\non_1221.jpg,Non_Demented,0.9992396831512451,0.00041650948696769774,0.00021771555475424975,0.0001260845165234059,0.9992396831512451,Non_Demented
Benchmark\Very_Mild_Demented\verymild_1269.jpg,Very_Mild_Demented,0.00035241551813669503,0.999202311038971,0.0003064614429604262,0.00013888301327824593,0.999202311038971,Very_Mild_Demented
Benchmark\Mild_Demented\augmented_170_mild_19.jpg,Mild_Demented,0.00018920515140052885,0.0003568633401300758,0.9992515444755554,0.0002023276756517589,0.9992515444755554,Mild_Demented
Benchmark\Non_Demented\non_2341.jpg,Non_Demented,0.999241828918457,0.0002502946590539068,0.00021921192819718271,0.00028874556301161647,0.999241828918457,Non_Demented
Benchmark\Mild_Demented\augmented_6_mild_450.jpg,Mild_Demented,0.00022708834148943424,0.00029439563513733447,0.9993360638618469,0.00014248538354877383,0.9993360638618469,Mild_Demented
Benchmark\Moderate_Demented\augmented_27_moderate_60.jpg,Moderate_Demented,8.339222404174507e-05,0.00011106675083283335,5.5454067478422076e-05,0.9997500777244568,0.9997500777244568,Moderate_Demented
Benchmark\Moderate_Demented\augmented_61_moderate_20.jpg,Moderate_Demented,5.276433876133524e-05,5.975528256385587e-05,0.0002238820743514225,0.9996635913848877,0.9996635913848877,Moderate_Demented
Benchmark\Mild_Demented\augmented_33_mild_626.jpg,Mild_Demented,0.0003135169972665608,0.0016197001095861197,0.9979826211929321,8.425136911682785e-05,0.9979826211929321,Mild_Demented
Benchmark\Moderate_Demented\augmented_41_moderate_48.jpg,Moderate_Demented,7.107195415301248e-05,9.294785559177399e-05,6.286756251938641e-05,0.9997732043266296,0.9997732043266296,Moderate_Demented
Benchmark\Non_Demented\non_1300.jpg,Non_Demented,0.998906135559082,0.0007985488628037274,0.00014735726290382445,0.0001479770289734006,0.998906135559082,Non_Demented
Benchmark\Mild_Demented\augmented_249_mild_576.jpg,Mild_Demented,0.000161279589519836,0.00032819746411405504,0.9993224143981934,0.00018815348448697478,0.9993224143981934,Mild_Demented
Benchmark\Very_Mild_Demented\verymild_189.jpg,Very_Mild_Demented,0.0004901879001408815,0.9991036057472229,0.0002992213994730264,0.00010689884948078543,0.9991036057472229,Very_Mild_Demented
Benchmark\Moderate_Demented\augmented_211_moderate_50.jpg,Moderate_Demented,5.34207938471809e-05,8.388848073082045e-05,8.268823148682714e-05,0.999779999256134,0.999779999256134,Moderate_Demented
Benchmark\Mild_Demented\augmented_35_mild_547.jpg,Mild_Demented,0.00011728589015547186,0.0009945868514478207,0.9987624883651733,0.00012557585432659835,0.9987624883651733,Mild_Demented
