image_path,class,Non_Demented,Very_Mild_Demented,Mild_Demented,Moderate_Demented,Max_Confidence,Max_Confidence_Class
Benchmark\Very_Mild_Demented\augmented_207_verymild_1653.jpg,Very_Mild_Demented,0.0006118735764175653,0.9981459379196167,0.0006004751194268465,0.0006417656550183892,0.9981459379196167,Very_Mild_Demented
Benchmark\Non_Demented\non_569.jpg,Non_Demented,0.9982396364212036,0.0008130895439535379,0.00040490631363354623,0.0005423735710792243,0.9982396364212036,Non_Demented
Benchmark\Mild_Demented\augmented_216_mild_326.jpg,Mild_Demented,0.0003393508668523282,0.0010408377274870872,0.9983246922492981,0.00029518286464735866,0.9983246922492981,Mild_Demented
Benchmark\Moderate_Demented\augmented_223_moderate_42.jpg,Moderate_Demented,0.00014268238737713546,0.00017784904048312455,0.00019671343034133315,0.9994826316833496,0.9994826316833496,Moderate_Demented
Benchmark\Moderate_Demented\augmented_162_moderate_25.jpg,Moderate_Demented,0.00017000675143208355,0.00021568436932284385,0.00016182707622647285,0.999452531337738,0.999452531337738,Moderate_Demented
Benchmark\Non_Demented\non_571.jpg,Non_Demented,0.9632539749145508,0.03555741533637047,0.0008392604067921638,0.0003492777468636632,0.9632539749145508,Non_Demented
Benchmark\Non_Demented\non_1253.jpg,Non_Demented,0.9985515475273132,0.0006012647063471377,0.00036533712409436703,0.0004817959270440042,0.9985515475273132,Non_Demented
Benchmark\Mild_Demented\mild_253.jpg,Mild_Demented,0.0004818708694074303,0.0010526919504627585,0.9980237483978271,0.00044173060450702906,0.9980237483978271,Mild_Demented
Benchmark\Moderate_Demented\augmented_35_moderate_14.jpg,Moderate_Demented,0.00014254268899094313,0.00021412625210359693,0.00023426757252309471,0.9994091987609863,0.9994091987609863,Moderate_Demented
Benchmark\Mild_Demented\mild_113.jpg,Mild_Demented,0.00038149012834765017,0.012998792342841625,0.986329972743988,0.0002897061058320105,0.986329972743988,Mild_Demented
Benchmark\Moderate_Demented\augmented_94_moderate_38.jpg,Moderate_Demented,0.00017800765635911375,0.00020109445904381573,0.00011933943460462615,0.9995014667510986,0.9995014667510986,Moderate_Demented
Benchmark\Mild_Demented\augmented_258_mild_529.jpg,Mild_Demented,0.0003875766706187278,0.01804853044450283,0.9813783168792725,0.00018557262956164777,0.9813783168792725,Mild_Demented
Benchmark\Very_Mild_Demented\augmented_195_verymild_2183.jpg,Very_Mild_Demented,0.00046458604629151523,0.9983780384063721,0.0008594461833126843,0.00029789688414894044,0.9983780384063721,Very_Mild_Demented
Benchmark\Very_Mild_Demented\verymild_291.jpg,Very_Mild_Demented,0.001325951307080686,0.9979307651519775,0.0003637823392637074,0.0003795403172262013,0.9979307651519775,Very_Mild_Demented
Benchmark\Non_Demented\non_986.jpg,Non_Demented,0.993172824382782,0.005595650989562273,0.0006112189730629325,0.0006203418015502393,0.993172824382782,Non_Demented
Benchmark\Non_Demented\non_174.jpg,Non_Demented,0.9978366494178772,0.0012795416405424476,0.00034036088618449867,0.0005434384220279753,0.9978366494178772,Non_Demented
Benchmark\Moderate_Demented\augmented_190_moderate_30.jpg,Moderate_Demented,0.00018739777442533523,0.00018697272753342986,0.00013071125431451946,0.9994949102401733,0.9994949102401733,Moderate_Demented
Benchmark\Non_Demented\non_437.jpg,Non_Demented,0.9963790774345398,0.0006145450752228498,0.0014968279283493757,0.0015096089337021112,0.9963790774345398,Non_Demented
Benchmark\Mild_Demented\mild_56.jpg,Mild_Demented,0.0007616492221131921,0.000735193258151412,0.9977877140045166,0.0007154110935516655,0.9977877140045166,Mild_Demented
Benchmark\Mild_Demented\augmented_21_mild_530.jpg,Mild_Demented,0.0004162397817708552,0.0012965768110007048,0.9980056881904602,0.00028146884869784117,0.9980056881904602,Mild_Demented
Benchmark\Non_Demented\non_1310.jpg,Non_Demented,0.9983384609222412,0.0009653221350163221,0.0003257095522712916,0.000370457157259807,0.9983384609222412,Non_Demented
Benchmark\Moderate_Demented\augmented_41_moderate_38.jpg,Moderate_Demented,0.00018628098769113421,0.00018081699090544134,0.00012807764869648963,0.999504804611206,0.999504804611206,Moderate_Demented
Benchmark\Very_Mild_Demented\augmented_131_verymild_1707.jpg,Very_Mild_Demented,0.0005651760729961097,0.9950904846191406,0.00413226755335927,0.00021201623894739896,0.9950904846191406,Very_Mild_Demented
Benchmark\Mild_Demented\augmented_238_mild_737.jpg,Mild_Demented,0.000531852594576776,0.0007443520589731634,0.9984232187271118,0.0003004823811352253,0.9984232187271118,Mild_Demented
Benchmark\Non_Demented\non_482.jpg,Non_Demented,0.9983102083206177,0.0004582216788548976,0.0005662382463924587,0.0006654182216152549,0.9983102083206177,Non_Demented
Benchmark\Non_Demented\non_618.jpg,Non_Demented,0.9984739422798157,0.0006650987197645009,0.00041708789649419487,0.00044383874046616256,0.9984739422798157,Non_Demented
Benchmark\Moderate_Demented\augmented_118_moderate_24.jpg,Moderate_Demented,0.00014762644423171878,0.0001464432425564155,0.00018646821263246238,0.9995194673538208,0.9995194673538208,Moderate_Demented
Benchmark\Mild_Demented\augmented_204_mild_165.jpg,Mild_Demented,0.0003016681002918631,0.0010134587064385414,0.9984000325202942,0.0002847992873284966,0.9984000325202942,Mild_Demented
Benchmark\Very_Mild_Demented\verymild_1974.jpg,Very_Mild_Demented,0.001025909441523254,0.9980103373527527,0.0004337441350799054,0.0005300948396325111,0.9980103373527527,Very_Mild_Demented
Benchmark\Very_Mild_Demented\verymild_1573.jpg,Very_Mild_Demented,0.000934779120143503,0.9978349804878235,0.00042386329732835293,0.0008063738350756466,0.9978349804878235,Very_Mild_Demented
Benchmark\Very_Mild_Demented\verymild_713.jpg,Very_Mild_Demented,0.0006203170632943511,0.9980323910713196,0.0008720650803297758,0.0004752395034302026,0.9980323910713196,Very_Mild_Demented
Benchmark\Very_Mild_Demented\verymild_1719.jpg,Very_Mild_Demented,0.0013856643345206976,0.9977701902389526,0.00046290099271573126,0.00038127379957586527,0.9977701902389526,Very_Mild_Demented
Benchmark\Mild_Demented\mild_673.jpg,Mild_Demented,0.009966363199055195,0.0009583574719727039,0.9879539012908936,0.0011214478872716427,0.9879539012908936,Mild_Demented
Benchmark\Mild_Demented\augmented_249_mild_589.jpg,Mild_Demented,0.0007210599724203348,0.9248158931732178,0.07416639477014542,0.00029664067551493645,0.9248158931732178,Very_Mild_Demented
Benchmark\Non_Demented\non_2949.jpg,Non_Demented,0.9975765347480774,0.0005788715789094567,0.0011786191025748849,0.0006659496575593948,0.9975765347480774,Non_Demented
Benchmark\Very_Mild_Demented\augmented_35_verymild_142.jpg,Very_Mild_Demented,0.0004710664215963334,0.9981997013092041,0.0007729066419415176,0.0005563216400332749,0.9981997013092041,Very_Mild_Demented
Benchmark\Very_Mild_Demented\augmented_68_verymild_1578.jpg,Very_Mild_Demented,0.0004989053122699261,0.9981786012649536,0.0008708655368536711,0.0004516803892329335,0.9981786012649536,Very_Mild_Demented
Benchmark\Mild_Demented\augmented_66_mild_3.jpg,Mild_Demented,0.0004755203553941101,0.0008129719062708318,0.9984026551246643,0.00030879746191203594,0.9984026551246643,Mild_Demented
Benchmark\Moderate_Demented\augmented_238_moderate_58.jpg,Moderate_Demented,0.00017012879834510386,0.0006359480903483927,0.0001391678088111803,0.9990547299385071,0.9990547299385071,Moderate_Demented
Benchmark\Moderate_Demented\augmented_176_moderate_53.jpg,Moderate_Demented,0.0002016215876210481,0.0002317233447683975,0.00012232770677655935,0.999444305896759,0.999444305896759,Moderate_Demented
Benchmark\Very_Mild_Demented\verymild_824.jpg,Very_Mild_Demented,0.30100399255752563,0.6959999799728394,0.0008659785962663591,0.002130025764927268,0.6959999799728394,Very_Mild_Demented
Benchmark\Mild_Demented\augmented_129_mild_154.jpg,Mild_Demented,0.0003411304787732661,0.0020760518964380026,0.9966704249382019,0.0009124212083406746,0.9966704249382019,Mild_Demented
Benchmark\Non_Demented\non_3053.jpg,Non_Demented,0.9980729818344116,0.0009057680726982653,0.0003914791450370103,0.000629751943051815,0.9980729818344116,Non_Demented
Benchmark\Very_Mild_Demented\verymild_2024.jpg,Very_Mild_Demented,0.0008578905835747719,0.9982203841209412,0.0004568292060866952,0.00046488939551636577,0.9982203841209412,Very_Mild_Demented
Benchmark\Non_Demented\non_1299.jpg,Non_Demented,0.9976724982261658,0.0017096035880967975,0.00030168527155183256,0.00031618939829058945,0.9976724982261658,Non_Demented
Benchmark\Non_Demented\non_3118.jpg,Non_Demented,0.9947269558906555,0.004558991175144911,0.0003470438241492957,0.00036701952922157943,0.9947269558906555,Non_Demented
Benchmark\Very_Mild_Demented\verymild_119.jpg,Very_Mild_Demented,0.0007701663998886943,0.9983623623847961,0.0004889764240942895,0.00037852057721465826,0.9983623623847961,Very_Mild_Demented
Benchmark\Mild_Demented\augmented_66_mild_757.jpg,Mild_Demented,0.00041313012479804456,0.000819287437479943,0.998248815536499,0.0005187590722925961,0.998248815536499,Mild_Demented
Benchmark\Moderate_Demented\augmented_93_moderate_32.jpg,Moderate_Demented,0.00018444590386934578,0.0001890958083095029,0.00013863798812963068,0.9994877576828003,0.9994877576828003,Moderate_Demented
Benchmark\Very_Mild_Demented\augmented_146_verymild_1944.jpg,Very_Mild_Demented,0.0007329685613512993,0.9982656836509705,0.00046116518205963075,0.0005402304232120514,0.9982656836509705,Very_Mild_Demented
Benchmark\Mild_Demented\augmented_168_mild_312.jpg,Mild_Demented,0.00026388655533082783,0.001442219945602119,0.9980105757713318,0.00028340527205727994,0.9980105757713318,Mild_Demented
Benchmark\Non_Demented\non_2577.jpg,Non_Demented,0.997687578201294,0.0012785082217305899,0.0002848224830813706,0.0007490413845516741,0.997687578201294,Non_Demented
Benchmark\Mild_Demented\augmented_50_mild_475.jpg,Mild_Demented,0.0003849334898404777,0.0006075826240703464,0.9985135197639465,0.0004939800128340721,0.9985135197639465,Mild_Demented
Benchmark\Very_Mild_Demented\verymild_494.jpg,Very_Mild_Demented,0.0013093427987769246,0.9975923895835876,0.0008029195596463978,0.0002952607173938304,0.9975923895835876,Very_Mild_Demented
Benchmark\Non_Demented\non_818.jpg,Non_Demented,0.998325526714325,0.0004272068035788834,0.0004912036820314825,0.0007559891091659665,0.998325526714325,Non_Demented
Benchmark\Moderate_Demented\augmented_31_moderate_42.jpg,Moderate_Demented,0.00016909351688809693,0.00028928229585289955,0.0001318561699008569,0.9994097948074341,0.9994097948074341,Moderate_Demented
Benchmark\Moderate_Demented\augmented_140_moderate_51.jpg,Moderate_Demented,0.00030018892721273005,0.00024299981305375695,0.0002463214041199535,0.9992104768753052,0.9992104768753052,Moderate_Demented
Benchmark\Very_Mild_Demented\augmented_63_verymild_273.jpg,Very_Mild_Demented,0.0005928688333369792,0.997990608215332,0.0010859901085495949,0.00033052166691049933,0.997990608215332,Very_Mild_Demented
Benchmark\Very_Mild_Demented\verymild_781.jpg,Very_Mild_Demented,0.0013451282866299152,0.9976702332496643,0.0007775106932967901,0.00020717064035125077,0.9976702332496643,Very_Mild_Demented
Benchmark\Very_Mild_Demented\augmented_140_verymild_1934.jpg,Very_Mild_Demented,0.0005096282111480832,0.9978907704353333,0.0011211388045921922,0.0004784713964909315,0.9978907704353333,Very_Mild_Demented
Benchmark\Very_Mild_Demented\verymild_2052.jpg,Very_Mild_Demented,0.0006522033945657313,0.9983637928962708,0.0005059477989561856,0.0004781009629368782,0.9983637928962708,Very_Mild_Demented
Benchmark\Mild_Demented\augmented_55_mild_707.jpg,Mild_Demented,0.00042297624167986214,0.001024041441269219,0.9982169270515442,0.000335911987349391,0.9982169270515442,Mild_Demented
Benchmark\Moderate_Demented\augmented_78_moderate_35.jpg,Moderate_Demented,0.00020090953330509365,0.00018222381186205894,0.00014100193220656365,0.9994760155677795,0.9994760155677795,Moderate_Demented
Benchmark\Moderate_Demented\augmented_41_moderate_49.jpg,Moderate_Demented,0.00019032684213016182,0.0001604095014045015,0.0001757642166921869,0.9994736313819885,0.9994736313819885,Moderate_Demented
Benchmark\Moderate_Demented\augmented_140_moderate_34.jpg,Moderate_Demented,0.00016614157357253134,0.00018211007409263402,0.00014505075523629785,0.9995068311691284,0.9995068311691284,Moderate_Demented
Benchmark\Very_Mild_Demented\verymild_667.jpg,Very_Mild_Demented,0.0021278560161590576,0.9956749081611633,0.0016799033619463444,0.0005172766395844519,0.9956749081611633,Very_Mild_Demented
Benchmark\Moderate_Demented\augmented_247_moderate_34.jpg,Moderate_Demented,0.0001610376057215035,0.00016387522919103503,0.0001491285947849974,0.9995259046554565,0.9995259046554565,Moderate_Demented
Benchmark\Very_Mild_Demented\verymild_2210.jpg,Very_Mild_Demented,0.0009337684605270624,0.9981620907783508,0.0006618429906666279,0.0002423255064059049,0.9981620907783508,Very_Mild_Demented
Benchmark\Moderate_Demented\augmented_116_moderate_34.jpg,Moderate_Demented,0.0001604336139280349,0.00021386098524089903,0.0001258348929695785,0.9994999170303345,0.9994999170303345,Moderate_Demented
Benchmark\Mild_Demented\augmented_103_mild_389.jpg,Mild_Demented,0.00040143507067114115,0.0009196971077471972,0.9983479976654053,0.0003308971063233912,0.9983479976654053,Mild_Demented
Benchmark\Non_Demented\non_771.jpg,Non_Demented,0.9968392848968506,0.0022750659845769405,0.0005394286126829684,0.00034622164093889296,0.9968392848968506,Non_Demented
Benchmark\Mild_Demented\augmented_114_mild_403.jpg,Mild_Demented,0.0002784461830742657,0.0013129424769431353,0.9980575442314148,0.0003511612885631621,0.9980575442314148,Mild_Demented
Benchmark\Moderate_Demented\augmented_167_moderate_40.jpg,Moderate_Demented,0.0001541126985102892,0.00031745972228236496,0.00012239279749337584,0.9994059801101685,0.9994059801101685,Moderate_Demented
Benchmark\Non_Demented\non_2557.jpg,Non_Demented,0.9980707764625549,0.000985660357400775,0.0004028466937597841,0.0005407583666965365,0.9980707764625549,Non_Demented
Benchmark\Very_Mild_Demented\verymild_1171.jpg,Very_Mild_Demented,0.0005565669271163642,0.9974352717399597,0.0017915947828441858,0.00021659843332599849,0.9974352717399597,Very_Mild_Demented
Benchmark\Very_Mild_Demented\augmented_6_verymild_173.jpg,Very_Mild_Demented,0.0006372103234753013,0.9982306361198425,0.0008256221772171557,0.0003065865021198988,0.9982306361198425,Very_Mild_Demented
Benchmark\Non_Demented\non_772.jpg,Non_Demented,0.9963234663009644,0.002307267626747489,0.001098130363970995,0.0002712335262913257,0.9963234663009644,Non_Demented
Benchmark\Moderate_Demented\augmented_175_moderate_16.jpg,Moderate_Demented,0.0001480413629906252,0.00014446077693719417,0.0001946774427779019,0.9995129108428955,0.9995129108428955,Moderate_Demented
Benchmark\Very_Mild_Demented\verymild_948.jpg,Very_Mild_Demented,0.0008992488728836179,0.9981122016906738,0.0004914674791507423,0.0004970962181687355,0.9981122016906738,Very_Mild_Demented
Benchmark\Mild_Demented\augmented_93_mild_117.jpg,Mild_Demented,0.0003394625091459602,0.0008879125234670937,0.9984574317932129,0.0003152246354147792,0.9984574317932129,Mild_Demented
Benchmark\Non_Demented\non_1609.jpg,Non_Demented,0.9979180693626404,0.0011903051054105163,0.000552397861611098,0.0003392455109860748,0.9979180693626404,Non_Demented
Benchmark\Moderate_Demented\augmented_216_moderate_55.jpg,Moderate_Demented,0.00018421246204525232,0.0001719324936857447,0.00019799332949332893,0.9994458556175232,0.9994458556175232,Moderate_Demented
Benchmark\Moderate_Demented\augmented_155_moderate_28.jpg,Moderate_Demented,0.00015522244211751968,0.00016960767970886081,0.0001666502794250846,0.9995085000991821,0.9995085000991821,Moderate_Demented
Benchmark\Non_Demented\non_20.jpg,Non_Demented,0.9969387054443359,0.002184059005230665,0.0002067001478280872,0.0006706662243232131,0.9969387054443359,Non_Demented
Benchmark\Moderate_Demented\augmented_44_moderate_13.jpg,Moderate_Demented,0.00014346542593557388,0.00015230057761073112,0.00025228000595234334,0.9994520545005798,0.9994520545005798,Moderate_Demented
Benchmark\Mild_Demented\augmented_2_mild_597.jpg,Mild_Demented,0.0005737284664064646,0.0004857137391809374,0.9983689188957214,0.0005715999286621809,0.9983689188957214,Mild_Demented
Benchmark\Mild_Demented\augmented_198_mild_723.jpg,Mild_Demented,0.00038450577994808555,0.0005522023420780897,0.998595654964447,0.00046763767022639513,0.998595654964447,Mild_Demented
Benchmark\Non_Demented\non_2995.jpg,Non_Demented,0.9978724718093872,0.0005946462624706328,0.0008818589267320931,0.0006509933737106621,0.9978724718093872,Non_Demented
Benchmark\Very_Mild_Demented\augmented_234_verymild_1450.jpg,Very_Mild_Demented,0.0004766360216308385,0.9983629584312439,0.0007290527573786676,0.00043133983854204416,0.9983629584312439,Very_Mild_Demented
Benchmark\Mild_Demented\mild_236.jpg,Mild_Demented,0.00037137052277103066,0.0016592142637819052,0.9976813793182373,0.0002878866798710078,0.9976813793182373,Mild_Demented
Benchmark\Mild_Demented\augmented_104_mild_765.jpg,Mild_Demented,0.00048043098649941385,0.0004917527548968792,0.9984641075134277,0.0005638016737066209,0.9984641075134277,Mild_Demented
Benchmark\Moderate_Demented\augmented_227_moderate.jpg,Moderate_Demented,0.00016334676183760166,0.00027481417055241764,0.0002770625869743526,0.9992848038673401,0.9992848038673401,Moderate_Demented
Benchmark\Moderate_Demented\augmented_115_moderate_45.jpg,Moderate_Demented,0.00019966760009992868,0.0002857777872122824,0.00017195130931213498,0.9993426203727722,0.9993426203727722,Moderate_Demented
Benchmark\Mild_Demented\augmented_193_mild_11.jpg,Mild_Demented,0.00030688807601109147,0.0009000419522635639,0.9984847903251648,0.0003082387847825885,0.9984847903251648,Mild_Demented
Benchmark\Moderate_Demented\augmented_16_moderate_18.jpg,Moderate_Demented,0.00018270542204845697,0.00012720674567390233,0.0002600120787974447,0.9994300007820129,0.9994300007820129,Moderate_Demented
Benchmark\Mild_Demented\augmented_46_mild_457.jpg,Mild_Demented,0.0005836811033077538,0.00045408951700665057,0.9983627200126648,0.0005996082327328622,0.9983627200126648,Mild_Demented
Benchmark\Very_Mild_Demented\verymild_2195.jpg,Very_Mild_Demented,0.0007101689116097987,0.9979630708694458,0.0008206460042856634,0.0005061801639385521,0.9979630708694458,Very_Mild_Demented
Benchmark\Non_Demented\non_1968.jpg,Non_Demented,0.998554527759552,0.0004995260387659073,0.000440794276073575,0.0005051382468082011,0.998554527759552,Non_Demented
Benchmark\Very_Mild_Demented\verymild_1716.jpg,Very_Mild_Demented,0.0008228541701100767,0.9979537725448608,0.0005977823166176677,0.0006255545886233449,0.9979537725448608,Very_Mild_Demented
Benchmark\Mild_Demented\augmented_179_mild_714.jpg,Mild_Demented,0.00034436368150636554,0.0007555189076811075,0.9983489513397217,0.0005511668277904391,0.9983489513397217,Mild_Demented
Benchmark\Mild_Demented\augmented_25_mild_527.jpg,Mild_Demented,0.00044579655514098704,0.0005052649648860097,0.9985731840133667,0.0004757376736961305,0.9985731840133667,Mild_Demented
Benchmark\Mild_Demented\mild_312.jpg,Mild_Demented,0.0005262810154817998,0.0007774995756335557,0.9983355402946472,0.00036075201933272183,0.9983355402946472,Mild_Demented
Benchmark\Mild_Demented\augmented_197_mild.jpg,Mild_Demented,0.00031865021446719766,0.0009240868384949863,0.998477041721344,0.00028017081785947084,0.998477041721344,Mild_Demented
Benchmark\Non_Demented\non_700.jpg,Non_Demented,0.9984447360038757,0.00045411032624542713,0.0005144659662619233,0.0005867384606972337,0.9984447360038757,Non_Demented
Benchmark\Non_Demented\non_3186.jpg,Non_Demented,0.9985209107398987,0.0006257471977733076,0.00036672185524366796,0.0004865707887802273,0.9985209107398987,Non_Demented
Benchmark\Very_Mild_Demented\verymild_1661.jpg,Very_Mild_Demented,0.0005840730154886842,0.9977171421051025,0.0014609192730858922,0.00023792116553522646,0.9977171421051025,Very_Mild_Demented
Benchmark\Non_Demented\non_2029.jpg,Non_Demented,0.9984955787658691,0.00040671630995348096,0.0005295815644785762,0.0005681003676727414,0.9984955787658691,Non_Demented
Benchmark\Non_Demented\non_2295.jpg,Non_Demented,0.9978445768356323,0.0010159300873056054,0.0005960873677395284,0.000543342437595129,0.9978445768356323,Non_Demented
Benchmark\Non_Demented\non_2820.jpg,Non_Demented,0.9982637763023376,0.0009527819929644465,0.00026708244695328176,0.000516371161211282,0.9982637763023376,Non_Demented
Benchmark\Non_Demented\non_1221.jpg,Non_Demented,0.997177243232727,0.0020747389644384384,0.0004009627737104893,0.00034706658334471285,0.997177243232727,Non_Demented
Benchmark\Very_Mild_Demented\verymild_1269.jpg,Very_Mild_Demented,0.001122771413065493,0.9980272650718689,0.0003975651925429702,0.0004523246316239238,0.9980272650718689,Very_Mild_Demented
Benchmark\Mild_Demented\augmented_170_mild_19.jpg,Mild_Demented,0.0003314814530313015,0.0006179956253618002,0.9986108541488647,0.0004395740106701851,0.9986108541488647,Mild_Demented
Benchmark\Non_Demented\non_2341.jpg,Non_Demented,0.9982518553733826,0.000977683812379837,0.00030764687107875943,0.0004628074530046433,0.9982518553733826,Non_Demented
Benchmark\Mild_Demented\augmented_6_mild_450.jpg,Mild_Demented,0.0005022003315389156,0.00042753780144266784,0.998429000377655,0.0006412846851162612,0.998429000377655,Mild_Demented
Benchmark\Moderate_Demented\augmented_27_moderate_60.jpg,Moderate_Demented,0.00015761931717861444,0.0002426965511403978,0.00014752571587450802,0.9994521737098694,0.9994521737098694,Moderate_Demented
Benchmark\Moderate_Demented\augmented_61_moderate_20.jpg,Moderate_Demented,0.0001214825824717991,0.00020879202929791063,0.00060038868105039,0.9990693926811218,0.9990693926811218,Moderate_Demented
Benchmark\Mild_Demented\augmented_33_mild_626.jpg,Mild_Demented,0.0007430035620927811,0.004336611833423376,0.9947879314422607,0.0001324900076724589,0.9947879314422607,Mild_Demented
Benchmark\Moderate_Demented\augmented_41_moderate_48.jpg,Moderate_Demented,0.00013471693091560155,0.000281257409369573,0.0001887532853288576,0.9993952512741089,0.9993952512741089,Moderate_Demented
Benchmark\Non_Demented\non_1300.jpg,Non_Demented,0.996576726436615,0.002420024946331978,0.0004555771010927856,0.000547725532669574,0.996576726436615,Non_Demented
Benchmark\Mild_Demented\augmented_249_mild_576.jpg,Mild_Demented,0.0004441282362677157,0.0004841919580940157,0.9985589385032654,0.0005127530312165618,0.9985589385032654,Mild_Demented
Benchmark\Very_Mild_Demented\verymild_189.jpg,Very_Mild_Demented,0.0008609724463894963,0.9982775449752808,0.00045878562377765775,0.0004026829556096345,0.9982775449752808,Very_Mild_Demented
Benchmark\Moderate_Demented\augmented_211_moderate_50.jpg,Moderate_Demented,0.00040029865340329707,0.04756144806742668,0.0008872688049450517,0.9511510133743286,0.9511510133743286,Moderate_Demented
Benchmark\Mild_Demented\augmented_35_mild_547.jpg,Mild_Demented,0.0003392705402802676,0.0006986639928072691,0.9985577464103699,0.00040441565215587616,0.9985577464103699,Mild_Demented
Benchmark\Non_Demented\non_674.jpg,Non_Demented,0.9983022212982178,0.0005639672745019197,0.0005260805482976139,0.0006077486905269325,0.9983022212982178,Non_Demented
Benchmark\Non_Demented\non_1034.jpg,Non_Demented,0.9972578883171082,0.0009259675862267613,0.0004729016509372741,0.0013432137202471495,0.9972578883171082,Non_Demented
